,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
368,369,20,2.3293172690763053,78.0,7800,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.5909090909090908,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,6,1954,1954,1.1510791366906474,1.1824817518248176,2.111267605633803,1.4761904761904763,1.3021582733812949,200.0,1.6954407294832827,2.187843137254902,1.9683149303888623,1.2098214285714286,2.578125,1.0,1.0,540,1.167832167832168,0,728,1268,2.268965517241379,1.7471264367816093,1.7142857142857142,2.537313432835821,1268,0,0,1268,0,0,1,0,2,1,1.191304347826087,7,1.9470588235294117,1,1.573764258555133,1.712962962962963,1954.0,1.5925925925925926,1,244,1.761658031088083,1.5740740740740742,1.518018018018018,0,98,0,0,0,0,,,,0,3,2010,1.3614821197759586,1.5384615384615385,132000
369,370,20,2.3293172690763053,,9830,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.0018942062336604,1.0,1.5909090909090908,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,7,1959,2006,1.1510791366906474,1.1824817518248176,1.9569507042253522,1.3142857142857143,1.0287769784172662,0.0,1.6954407294832827,1.977124183006536,1.3586173787806048,1.2098214285714286,2.578125,1.0,1.0737410071942446,72,1.0402097902097902,258,733,1063,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1287,0,0,1287,1,0,1,0,3,1,1.751304347826087,7,1.9470588235294117,1,1.573764258555133,1.1990740740740742,1997.0,1.5925925925925926,2,576,1.761658031088083,1.5740740740740742,1.518018018018018,364,17,0,0,182,0,,,,0,3,2010,1.3614821197759586,1.5384615384615385,162000
370,371,60,2.3293172690763053,,8121,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.0,1.0,2.0568181818181817,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,6,5,2000,2000,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,953,953,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,953,711,0,1664,0,0,2,1,3,1,1.191304347826087,7,1.9470588235294117,1,1.4258555133079849,1.712962962962963,2000.0,1.4074074074074074,2,460,1.761658031088083,1.5740740740740742,1.518018018018018,100,40,0,0,0,0,,,,0,1,2006,1.3614821197759586,1.5384615384615385,172400
371,372,50,2.3293172690763053,80.0,17120,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,2.2755681818181817,1.1710581346716855,1.689922480620155,1.3168627450980392,1.1865168539325843,4,4,1959,1959,1.1510791366906474,1.1824817518248176,1.8126760563380282,1.5309523809523808,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.3586173787806048,,,,,0,,0,0,0,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,1120,468,0,1588,0,0,2,0,4,1,1.191304347826087,7,1.6470588235294117,1,1.573764258555133,1.1990740740740742,1991.0,1.5925925925925926,2,680,1.761658031088083,1.5740740740740742,1.0,0,59,0,0,0,0,,,,0,7,2008,1.3614821197759586,1.5384615384615385,134432
372,373,120,2.3293172690763053,50.0,7175,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,2.044318181818182,1.3927227101631117,1.689922480620155,1.3505882352941176,1.3910112359550562,6,5,1984,1984,1.1510791366906474,1.1824817518248176,2.358450704225352,1.5309523809523808,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.7149107142857143,2.578125,1.0,1.0737410071942446,623,1.0769230769230769,121,0,744,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,752,0,0,752,1,0,1,0,2,1,1.191304347826087,4,1.9470588235294117,0,,1.712962962962963,1984.0,1.0,1,264,1.761658031088083,1.5740740740740742,1.518018018018018,353,0,0,0,90,0,,MnPrv,,0,2,2010,1.3614821197759586,1.5384615384615385,125000
373,374,20,2.3293172690763053,79.0,10634,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.5909090909090908,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,6,1953,1953,1.1510791366906474,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.9683149303888623,1.2098214285714286,2.578125,1.0,1.0007194244604316,428,1.0769230769230769,180,0,608,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,1319,0,0,1319,1,0,1,0,3,1,1.191304347826087,5,1.6470588235294117,0,,1.712962962962963,1953.0,1.0,1,270,1.761658031088083,1.5740740740740742,1.518018018018018,66,0,0,0,0,0,,GdWo,,0,11,2009,1.3614821197759586,1.5384615384615385,123000
374,375,60,2.3293172690763053,65.0,8200,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,2.2409090909090907,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,7,5,2003,2004,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,847,847,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,847,1081,0,1928,0,0,2,1,4,1,1.751304347826087,8,1.9470588235294117,1,1.573764258555133,2.1064814814814814,2003.0,1.5925925925925926,2,434,1.761658031088083,1.5740740740740742,1.518018018018018,100,48,0,0,0,0,,,,0,7,2007,1.3614821197759586,1.5384615384615385,219500
375,376,30,2.3293172690763053,,10020,1.4266958424507659,,1.2945205479452055,1.362984218077475,1.1854545454545455,1.0,1.1428571428571428,1.3835227272727273,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,1,1,1922,1950,1.1510791366906474,1.1824817518248176,1.9569507042253522,1.3142857142857143,1.0287769784172662,0.0,1.0,1.2516339869281046,1.2025924147863658,1.0,1.0,1.4738636363636364,1.0007194244604316,350,1.167832167832168,0,333,683,2.268965517241379,1.7471264367816093,1.0,1.8097014925373134,904,0,0,904,1,0,0,1,1,1,1.0,4,1.6558823529411764,0,,,,,0,0,,,1.518018018018018,0,0,0,0,0,0,,,,0,3,2009,1.3614821197759586,1.5384615384615385,61000
376,377,85,2.3293172690763053,57.0,8846,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.247746520765823,1.0,2.2409090909090907,1.3927227101631117,1.689922480620155,1.3168627450980392,1.2221123595505619,5,5,1996,1996,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.2068181818181818,1.5377697841726619,298,1.167832167832168,0,572,870,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,914,0,0,914,0,0,1,0,2,1,1.191304347826087,5,1.9470588235294117,0,,1.1990740740740742,1998.0,1.0,2,576,1.761658031088083,1.5740740740740742,1.518018018018018,0,0,0,0,0,0,,,,0,7,2006,1.3614821197759586,1.5384615384615385,148000
377,378,60,2.7570281124497993,102.0,11143,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.0018942062336604,1.0,2.5625,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,8,5,2004,2005,1.1510791366906474,1.1824817518248176,3.3309859154929575,2.2738095238095237,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,1580,1580,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1580,886,0,2466,0,0,3,0,4,1,1.751304347826087,8,1.9470588235294117,1,1.573764258555133,1.712962962962963,2004.0,1.4074074074074074,2,610,1.761658031088083,1.5740740740740742,1.518018018018018,159,214,0,0,0,0,,,,0,12,2007,1.3614821197759586,1.5384615384615385,340000
378,379,20,2.3293172690763053,88.0,11394,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0018942062336604,1.0,3.159090909090909,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,9,2,2010,2010,1.2697841726618706,1.1824817518248176,2.816901408450704,1.9054333333333333,1.7758201438848922,350.0,2.674772036474164,2.187843137254902,1.9683149303888623,2.8392857142857144,2.578125,1.2068181818181818,1.5377697841726619,1445,1.167832167832168,0,411,1856,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1856,0,0,1856,1,0,1,1,1,1,2.7543478260869567,8,1.9470588235294117,1,2.3897338403041823,1.712962962962963,2010.0,1.5925925925925926,3,834,1.761658031088083,1.5740740740740742,1.518018018018018,113,0,0,0,0,0,,,,0,6,2010,2.1322964239551916,2.351923076923077,394432
379,380,60,2.3293172690763053,60.0,8123,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.0,1.0,2.0568181818181817,1.4345043914680051,1.689922480620155,1.3168627450980392,1.7078651685393258,6,5,2000,2000,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.3021582733812949,16.0,1.6954407294832827,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,982,982,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1007,793,0,1800,0,0,2,1,3,1,1.191304347826087,7,1.9470588235294117,1,1.4258555133079849,1.712962962962963,2000.0,1.5925925925925926,2,463,1.761658031088083,1.5740740740740742,1.518018018018018,100,63,0,0,0,0,,,,0,6,2009,1.3614821197759586,1.5384615384615385,179000
380,381,50,2.3293172690763053,50.0,5000,1.4266958424507659,1.4435146443514644,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.5852272727272727,1.3927227101631117,1.689922480620155,1.3168627450980392,1.1865168539325843,5,6,1924,1950,1.1510791366906474,1.1824817518248176,2.334507042253521,1.3142857142857143,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.2025924147863658,1.2098214285714286,2.578125,1.0,1.0,218,1.167832167832168,0,808,1026,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,1026,665,0,1691,0,0,2,0,3,1,1.751304347826087,6,1.9470588235294117,1,1.573764258555133,1.1990740740740742,1924.0,1.0,1,308,1.761658031088083,1.5740740740740742,1.518018018018018,0,0,242,0,0,0,,,,0,5,2010,1.3614821197759586,1.5384615384615385,127000
381,382,20,2.7570281124497993,60.0,7200,1.4266958424507659,1.4435146443514644,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,2.5625,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,7,5,2006,2006,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,3.029359375,1.0,1.1636690647482015,0,1.167832167832168,0,1293,1293,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1301,0,0,1301,1,0,2,0,2,1,1.751304347826087,5,1.9470588235294117,1,1.573764258555133,1.712962962962963,2006.0,1.4074074074074074,2,572,1.761658031088083,1.5740740740740742,1.518018018018018,216,121,0,0,0,0,,,,0,8,2006,2.1322964239551916,2.351923076923077,187750
382,383,60,2.3293172690763053,79.0,9245,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.0,1.0,2.2409090909090907,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,7,5,2006,2006,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.2068181818181818,1.1636690647482015,0,1.167832167832168,0,939,939,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,939,858,0,1797,0,0,2,1,3,1,1.751304347826087,8,1.9470588235294117,0,,1.712962962962963,2006.0,1.4074074074074074,2,639,1.761658031088083,1.5740740740740742,1.518018018018018,144,53,0,0,0,0,,,,0,4,2007,1.3614821197759586,1.5384615384615385,213500
383,384,45,1.8273092369477912,60.0,9000,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0018942062336604,1.0,2.044318181818182,1.3927227101631117,1.689922480620155,1.3168627450980392,1.0,6,3,1928,1950,1.1510791366906474,1.1824817518248176,1.9569507042253522,1.3142857142857143,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.2025924147863658,1.0,1.8515625,1.0,1.1636690647482015,0,1.167832167832168,0,784,784,2.268965517241379,1.5517241379310345,1.0,1.8097014925373134,784,0,0,784,0,0,1,0,2,1,1.191304347826087,5,1.9470588235294117,0,,1.1990740740740742,1950.0,1.0,2,360,1.1917098445595855,1.0602222222222222,1.0,0,0,91,0,0,0,,,,0,10,2009,1.3614821197759586,1.5384615384615385,76000
384,385,60,2.3293172690763053,,53107,1.4266958424507659,,1.5136986301369864,1.362984218077475,1.1854545454545455,1.0018942062336604,1.1533590733590733,2.2755681818181817,1.1710581346716855,1.689922480620155,1.3168627450980392,1.7078651685393258,6,5,1992,1992,1.1510791366906474,1.1824817518248176,2.111267605633803,1.4761904761904763,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.2068181818181818,1.5377697841726619,985,1.167832167832168,0,595,1580,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1079,874,0,1953,1,0,2,1,3,1,1.751304347826087,9,1.9470588235294117,2,1.2015209125475286,1.712962962962963,1992.0,1.5925925925925926,2,501,1.761658031088083,1.5740740740740742,1.518018018018018,216,231,0,0,0,0,,,,0,6,2007,1.3614821197759586,1.5384615384615385,240000
385,386,120,2.3293172690763053,43.0,3182,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,2.1704545454545454,1.3927227101631117,1.689922480620155,1.3505882352941176,1.3910112359550562,8,5,2004,2005,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.3021582733812949,16.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.5377697841726619,24,1.167832167832168,0,1232,1256,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1269,0,0,1269,0,0,2,0,2,1,1.751304347826087,6,1.9470588235294117,1,1.4258555133079849,1.712962962962963,2004.0,1.5925925925925926,2,430,1.761658031088083,1.5740740740740742,1.518018018018018,146,20,0,0,144,0,,,,0,4,2010,1.3614821197759586,1.5384615384615385,192000
386,387,50,2.3293172690763053,58.0,8410,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0332034001784625,1.0,1.3835227272727273,1.1710581346716855,1.689922480620155,1.3168627450980392,1.1865168539325843,5,3,1910,1996,1.0,1.1824817518248176,1.9569507042253522,1.9054333333333333,1.0287769784172662,0.0,1.6954407294832827,1.2516339869281046,1.9683149303888623,1.2098214285714286,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,658,658,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,658,526,0,1184,0,0,1,0,5,1,1.191304347826087,8,1.9470588235294117,0,,,,,0,0,,,1.0,0,151,0,0,0,0,,,,0,5,2006,1.3614821197759586,1.0,81000
387,388,80,2.3293172690763053,72.0,7200,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.3835227272727273,1.3927227101631117,1.689922480620155,1.3168627450980392,1.4786516853932585,6,6,1976,1976,1.2697841726618706,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.3021582733812949,255.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.2098214285714286,2.578125,1.2068181818181818,1.0737410071942446,631,1.167832167832168,0,410,1041,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1125,0,0,1125,1,0,1,0,3,1,1.191304347826087,6,1.9470588235294117,1,1.2015209125475286,1.1990740740740742,1977.0,1.0,1,352,1.761658031088083,1.5740740740740742,1.518018018018018,296,0,0,0,0,0,,GdWo,,0,10,2009,1.3614821197759586,1.25,125000
388,389,20,2.3293172690763053,93.0,9382,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.247746520765823,1.0,2.2409090909090907,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,7,5,1999,2000,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.3021582733812949,125.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,1468,1468,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1479,0,0,1479,0,0,2,0,3,1,1.751304347826087,6,1.9470588235294117,0,,1.712962962962963,1999.0,1.4074074074074074,2,577,1.761658031088083,1.5740740740740742,1.518018018018018,120,25,0,0,0,0,,,,0,7,2008,1.3614821197759586,1.5384615384615385,191000
389,390,60,2.3293172690763053,96.0,12474,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,3.5795454545454546,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,10,5,2007,2008,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.7758201438848922,272.0,4.432905775075988,2.187843137254902,1.9683149303888623,2.8392857142857144,2.578125,1.2068181818181818,1.5377697841726619,1280,1.167832167832168,0,402,1682,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1742,590,0,2332,1,0,2,1,3,1,2.7543478260869567,9,1.9470588235294117,1,2.3897338403041823,2.1064814814814814,2008.0,1.5925925925925926,3,846,1.761658031088083,1.5740740740740742,1.518018018018018,196,134,0,0,0,0,,,,0,8,2008,2.1322964239551916,2.351923076923077,426000
390,391,50,2.3293172690763053,50.0,8405,1.4266958424507659,1.0,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.3835227272727273,1.3927227101631117,1.689922480620155,1.3168627450980392,1.1865168539325843,5,8,1900,1950,1.1510791366906474,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.2025924147863658,1.2098214285714286,3.029359375,1.0,1.0215827338129497,241,1.0,391,229,861,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,961,406,0,1367,1,0,1,0,4,1,1.191304347826087,7,1.9470588235294117,0,,1.1990740740740742,1978.0,1.0,1,384,1.761658031088083,1.5740740740740742,1.518018018018018,0,130,112,0,0,0,,MnPrv,,0,4,2008,1.3614821197759586,1.5384615384615385,119000
391,392,60,2.3293172690763053,71.0,12209,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.247746520765823,1.0,1.7443181818181819,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,6,5,2001,2002,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.9683149303888623,2.8392857142857144,2.578125,1.0,1.0737410071942446,690,1.167832167832168,0,114,804,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,804,1157,0,1961,1,0,2,1,3,1,1.751304347826087,7,1.9470588235294117,1,1.4258555133079849,2.1064814814814814,2001.0,1.5925925925925926,2,560,1.761658031088083,1.5740740740740742,1.518018018018018,125,192,0,0,0,0,,,,0,6,2009,1.3614821197759586,1.5384615384615385,215000
392,393,20,2.3293172690763053,,8339,1.4266958424507659,,1.2945205479452055,1.1685796269727404,1.1854545454545455,1.0,1.0,1.5909090909090908,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,7,1959,1959,1.1510791366906474,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.0,,,,,0,,0,0,0,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,882,0,0,882,0,0,1,0,3,1,1.191304347826087,5,1.9470588235294117,0,,1.712962962962963,1959.0,1.4074074074074074,1,294,1.761658031088083,1.5740740740740742,1.518018018018018,0,0,0,0,0,0,,MnPrv,Shed,1200,7,2007,1.3614821197759586,1.5384615384615385,106500
393,394,30,2.3293172690763053,,7446,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0018942062336604,1.0,1.4125,1.1710581346716855,1.689922480620155,1.3168627450980392,1.3910112359550562,4,5,1941,1950,1.1510791366906474,1.1824817518248176,1.8126760563380282,1.3164285714285715,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.2098214285714286,2.578125,1.0,1.0215827338129497,266,1.167832167832168,0,522,788,2.268965517241379,1.5517241379310345,1.7142857142857142,1.8097014925373134,788,0,0,788,0,0,1,0,2,1,1.191304347826087,4,1.9470588235294117,2,1.4258555133079849,,,,0,0,,,1.518018018018018,0,0,0,0,0,0,,GdWo,,0,4,2006,1.3614821197759586,1.25,100000
394,395,50,2.3293172690763053,60.0,10134,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.3522727272727273,1.3927227101631117,1.689922480620155,1.3168627450980392,1.1865168539325843,5,6,1940,1950,1.1510791366906474,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.2098214285714286,2.578125,1.0,1.1636690647482015,0,1.167832167832168,0,735,735,2.268965517241379,1.7471264367816093,1.7142857142857142,1.8097014925373134,735,299,0,1034,0,0,1,0,2,1,1.191304347826087,5,1.9470588235294117,0,,1.1990740740740742,1940.0,1.0,1,240,1.761658031088083,1.5740740740740742,1.518018018018018,0,39,0,0,0,0,,,,0,7,2007,1.3614821197759586,1.5384615384615385,109000
395,396,20,2.3293172690763053,68.0,9571,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.3835227272727273,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,6,1956,1956,1.1510791366906474,1.1824817518248176,1.9569507042253522,1.3142857142857143,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.2098214285714286,2.578125,1.2068181818181818,1.0007194244604316,739,1.167832167832168,0,405,1144,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,1144,0,0,1144,1,0,1,0,3,1,1.191304347826087,6,1.9470588235294117,0,,1.712962962962963,1956.0,1.0,1,596,1.761658031088083,1.5740740740740742,1.518018018018018,44,0,0,0,0,0,,,,0,6,2010,1.3614821197759586,1.5384615384615385,129000
396,397,20,2.3293172690763053,60.0,7200,1.4266958424507659,,1.0,1.362984218077475,1.1854545454545455,1.0,1.0,2.2409090909090907,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,5,1972,1972,1.2697841726618706,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.0287769784172662,0.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.2098214285714286,2.578125,1.2068181818181818,1.0215827338129497,777,1.167832167832168,0,117,894,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,894,0,0,894,0,0,1,0,2,1,1.191304347826087,6,1.9470588235294117,0,,1.1990740740740742,1985.0,1.4074074074074074,2,600,1.761658031088083,1.5740740740740742,1.518018018018018,215,0,0,0,0,0,,,,0,9,2009,1.3614821197759586,1.5384615384615385,123000
397,398,60,2.3293172690763053,69.0,7590,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,1.5909090909090908,1.6729401923881222,1.689922480620155,1.3168627450980392,1.7078651685393258,5,5,1962,1962,1.1510791366906474,1.1824817518248176,2.816901408450704,1.9054333333333333,1.3021582733812949,288.0,1.6954407294832827,2.187843137254902,1.3586173787806048,1.2098214285714286,2.578125,1.0,1.0737410071942446,540,1.167832167832168,0,324,864,2.268965517241379,1.5517241379310345,1.7142857142857142,2.537313432835821,876,936,0,1812,0,0,2,0,4,1,1.191304347826087,8,1.9470588235294117,1,1.4258555133079849,1.712962962962963,1962.0,1.4074074074074074,1,264,1.761658031088083,1.5740740740740742,1.518018018018018,0,168,0,0,0,0,,,,0,7,2007,1.3614821197759586,1.5384615384615385,169500
398,399,30,1.6131191432396252,60.0,8967,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0018942062336604,1.0,1.1704545454545454,1.3927227101631117,1.689922480620155,1.3168627450980392,1.3910112359550562,5,2,1920,1950,1.1510791366906474,1.1824817518248176,1.9577464788732395,1.3214285714285714,1.0287769784172662,0.0,1.6954407294832827,1.2516339869281046,1.2025924147863658,1.0,1.0,1.0,1.1636690647482015,0,1.167832167832168,0,961,961,2.268965517241379,1.7471264367816093,1.7142857142857142,1.0,1077,0,0,1077,0,0,1,0,2,1,1.191304347826087,6,1.0,0,,1.1990740740740742,1920.0,1.0,1,338,1.0,1.0,1.0,0,0,0,0,0,0,,,,0,11,2007,1.3614821197759586,1.25,67000
399,400,60,2.7570281124497993,65.0,8125,1.4266958424507659,,1.0,1.1685796269727404,1.1854545454545455,1.0,1.0,2.5625,1.3927227101631117,1.689922480620155,1.3168627450980392,1.7078651685393258,7,5,2006,2007,1.1510791366906474,1.1824817518248176,3.3309859154929575,2.2738095238095237,1.7758201438848922,100.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.5377697841726619,812,1.167832167832168,0,280,1092,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1112,438,0,1550,1,0,2,0,2,1,1.751304347826087,7,1.9470588235294117,0,,1.712962962962963,2007.0,1.5925925925925926,2,438,1.761658031088083,1.5740740740740742,1.518018018018018,0,168,0,0,0,0,,,,0,10,2009,1.3614821197759586,1.5384615384615385,241000
400,401,120,2.3293172690763053,38.0,14963,1.4266958424507659,,1.5136986301369864,1.1685796269727404,1.1854545454545455,1.0,1.0,2.477272727272727,1.3927227101631117,1.689922480620155,1.3505882352941176,1.3910112359550562,8,5,1996,1996,1.1510791366906474,1.1824817518248176,2.334507042253521,1.5238095238095237,1.0287769784172662,0.0,2.674772036474164,2.187843137254902,1.9683149303888623,1.7149107142857143,2.578125,1.0,1.5377697841726619,786,1.167832167832168,0,474,1260,2.268965517241379,2.2379310344827585,1.7142857142857142,2.537313432835821,1288,0,0,1288,1,0,1,1,1,1,2.7543478260869567,4,1.9470588235294117,2,1.573764258555133,1.712962962962963,1996.0,1.5925925925925926,2,500,1.761658031088083,1.5740740740740742,1.518018018018018,120,30,0,0,224,0,,,,0,12,2008,1.3614821197759586,1.5384615384615385,245500
